,Unnamed: 7,Unnamed: 1
10583,Elbe-Elster,Brandenburg
10584,Doberlug-Kirchhain,Brandenburg
10585,Elsterwerda,Brandenburg
10586,Finsterwalde,Brandenburg
10587,Herzberg (Elster),Brandenburg
10588,Röderland,Brandenburg
10589,Schönewalde,Brandenburg
10590,Sonnewalde,Brandenburg
10591,Verbandsgemeinde Liebenwerda,Brandenburg
10592,Bad Liebenwerda,Brandenburg
10593,Falkenberg/Elster,Brandenburg
10594,Mühlberg/Elbe,Brandenburg
10595,Uebigau-Wahrenbrück,Brandenburg
10596,Amt Elsterland,Brandenburg
10597,Heideland,Brandenburg
10598,Rückersdorf,Brandenburg
10599,Schilda,Brandenburg
10600,Schönborn,Brandenburg
10601,Tröbitz,Brandenburg
10602,Amt Kleine Elster(Niederlausitz),Brandenburg
10603,Crinitz,Brandenburg
10604,Lichterfeld-Schacksdorf,Brandenburg
10605,Massen-Niederlausitz,Brandenburg
10606,Sallgast,Brandenburg
10607,Amt Plessa,Brandenburg
10608,Gorden-Staupitz,Brandenburg
10609,Hohenleipisch,Brandenburg
10610,Plessa,Brandenburg
10611,Schraden,Brandenburg
10612,Amt Schlieben,Brandenburg
10613,Fichtwald,Brandenburg
10614,Hohenbucko,Brandenburg
10615,Kremitzaue,Brandenburg
10616,Lebusa,Brandenburg
10617,Schlieben,Brandenburg
10618,Amt Schradenland,Brandenburg
10619,Gröden,Brandenburg
10620,Großthiemig,Brandenburg
10621,Hirschfeld,Brandenburg
10622,Merzdorf,Brandenburg
10623,Havelland,Brandenburg
10624,Brieselang,Brandenburg
10625,Dallgow-Döberitz,Brandenburg
10626,Falkensee,Brandenburg
10627,Ketzin/Havel,Brandenburg
10628,Milower Land,Brandenburg
10629,Nauen,Brandenburg
10630,Premnitz,Brandenburg
10631,Rathenow,Brandenburg
10632,Schönwalde-Glien,Brandenburg
10633,Wustermark,Brandenburg
10634,Amt Friesack,Brandenburg
10635,Friesack,Brandenburg
10636,Wiesenaue,Brandenburg
10637,Mühlenberge,Brandenburg
10638,Paulinenaue,Brandenburg
10639,Pessin,Brandenburg
10640,Retzow,Brandenburg
10641,Amt Nennhausen,Brandenburg
10642,Kotzen,Brandenburg
10643,Märkisch Luch,Brandenburg
10644,Nennhausen,Brandenburg
10645,Stechow-Ferchesar,Brandenburg
10646,Amt Rhinow,Brandenburg
10647,Gollenberg,Brandenburg
10648,Großderschau,Brandenburg
10649,Havelaue,Brandenburg
10650,Kleßen-Görne,Brandenburg
10651,Rhinow,Brandenburg
10652,Seeblick,Brandenburg
10653,Märkisch-Oderland,Brandenburg
10654,Altlandsberg,Brandenburg
10655,Bad Freienwalde (Oder),Brandenburg
10656,Fredersdorf-Vogelsdorf,Brandenburg
10657,Hoppegarten,Brandenburg
10658,Letschin,Brandenburg
10659,Müncheberg,Brandenburg
10660,Neuenhagen bei Berlin,Brandenburg
10661,Petershagen/Eggersdorf,Brandenburg
10662,Rüdersdorf bei Berlin,Brandenburg
10663,Seelow,Brandenburg
10664,Strausberg,Brandenburg
10665,Wriezen,Brandenburg
10666,Amt Falkenberg-Höhe,Brandenburg
10667,Beiersdorf-Freudenberg,Brandenburg
10668,Falkenberg,Brandenburg
10669,Heckelberg-Brunow,Brandenburg
10670,Höhenland,Brandenburg
10671,Amt Golzow,Brandenburg
10672,Alt Tucheband,Brandenburg
10673,Bleyen-Genschmar,Brandenburg
10674,Golzow,Brandenburg
10675,Küstriner Vorland,Brandenburg
10676,Zechin,Brandenburg
10677,Amt Lebus,Brandenburg
10678,Lebus,Brandenburg
10679,Podelzig,Brandenburg
10680,Reitwein,Brandenburg
10681,Treplin,Brandenburg
10682,Zeschdorf,Brandenburg
10683,Amt Märkische Schweiz,Brandenburg
10684,Buckow (Märkische Schweiz),Brandenburg
10685,Garzau-Garzin,Brandenburg
10686,Märkische Höhe,Brandenburg
10687,Oberbarnim,Brandenburg
10688,Rehfelde,Brandenburg
10689,Waldsieversdorf,Brandenburg
10690,Amt Seelow-Land,Brandenburg
10691,Falkenhagen (Mark),Brandenburg
10692,Fichtenhöhe,Brandenburg
10693,Gusow-Platkow,Brandenburg
10694,Lietzen,Brandenburg
10695,Lindendorf,Brandenburg
10696,Neuhardenberg,Brandenburg
10697,Vierlinden,Brandenburg
10698,Amt Barnim-Oderbruch,Brandenburg
10699,Bliesdorf,Brandenburg
10700,Neulewin,Brandenburg
10701,Neutrebbin,Brandenburg
10702,Oderaue,Brandenburg
10703,Prötzel,Brandenburg
10704,Reichenow-Möglin,Brandenburg
10705,Oberhavel,Brandenburg
10706,Birkenwerder,Brandenburg
10707,Fürstenberg/Havel,Brandenburg
10708,Glienicke/Nordbahn,Brandenburg
10709,Hennigsdorf,Brandenburg
10710,Hohen Neuendorf,Brandenburg
10711,Kremmen,Brandenburg
10712,Leegebruch,Brandenburg
10713,Liebenwalde,Brandenburg
10714,Löwenberger Land,Brandenburg
10715,Mühlenbecker Land,Brandenburg
10716,Oberkrämer,Brandenburg
10717,Oranienburg,Brandenburg
10718,Velten,Brandenburg
10719,Zehdenick,Brandenburg
10720,Amt Gransee und Gemeinden,Brandenburg
10721,Gransee,Brandenburg
10722,Großwoltersdorf,Brandenburg
10723,Schönermark,Brandenburg
10724,Sonnenberg,Brandenburg
10725,Stechlin,Brandenburg
10726,Oberspreewald-Lausitz,Brandenburg
10727,Calau/Kalawa,Brandenburg
10728,Großräschen/Rań,Brandenburg
10729,Lauchhammer,Brandenburg
10730,Lübbenau/Spreewald / Lubnjow/Błota,Brandenburg
10731,Schipkau,Brandenburg
10732,Schwarzheide,Brandenburg
10733,Senftenberg/Zły Komorow,Brandenburg
10734,Vetschau/Spreewald / Wětošow/Błota,Brandenburg
10735,Amt Altdöbern,Brandenburg
10736,Altdöbern,Brandenburg
10737,Bronkow,Brandenburg
10738,Luckaitztal,Brandenburg
10739,Neu-Seeland/Nowa Jazorina,Brandenburg
10740,Neupetershain/Nowe Wiki,Brandenburg
10741,Amt Ortrand,Brandenburg
10742,Frauendorf,Brandenburg
10743,Großkmehlen,Brandenburg
10744,Kroppen,Brandenburg
10745,Lindenau,Brandenburg
10746,Ortrand,Brandenburg
10747,Tettau,Brandenburg
10748,Amt Ruhland,Brandenburg
10749,Grünewald,Brandenburg
10750,Guteborn,Brandenburg
10751,Hermsdorf,Brandenburg
10752,Hohenbocka,Brandenburg
10753,Ruhland,Brandenburg
10754,Schwarzbach,Brandenburg
10755,Oder-Spree,Brandenburg
10756,Beeskow,Brandenburg
10757,Eisenhüttenstadt,Brandenburg
10758,Erkner,Brandenburg
10759,Friedland,Brandenburg
10760,Fürstenwalde/Spree,Brandenburg
10761,Grünheide (Mark),Brandenburg
10762,Rietz-Neuendorf,Brandenburg
10763,Schöneiche bei Berlin,Brandenburg
10764,Storkow (Mark),Brandenburg
10765,Tauche,Brandenburg
10766,Woltersdorf,Brandenburg
10767,Amt Brieskow-Finkenheerd,Brandenburg
10768,Brieskow-Finkenheerd,Brandenburg
10769,Groß Lindow,Brandenburg
10770,Vogelsang,Brandenburg
10771,Wiesenau,Brandenburg
10772,Ziltendorf,Brandenburg
10773,Amt Neuzelle,Brandenburg
10774,Lawitz,Brandenburg
10775,Neißemünde,Brandenburg
10776,Neuzelle,Brandenburg
10777,Amt Odervorland,Brandenburg
10778,Berkenbrück,Brandenburg
10779,Briesen (Mark),Brandenburg
10780,Jacobsdorf,Brandenburg
10781,Steinhöfel,Brandenburg
10782,Amt Scharmützelsee,Brandenburg
10783,Bad Saarow,Brandenburg
10784,Diensdorf-Radlow,Brandenburg
10785,Langewahl,Brandenburg
10786,Reichenwalde,Brandenburg
10787,Wendisch Rietz,Brandenburg
10788,Amt Schlaubetal,Brandenburg
10789,Grunow-Dammendorf,Brandenburg
10790,Mixdorf,Brandenburg
10791,Müllrose,Brandenburg
10792,Ragow-Merz,Brandenburg
10793,Schlaubetal,Brandenburg
10794,Siehdichum,Brandenburg
10795,Amt Spreenhagen,Brandenburg
10796,Gosen-Neu Zittau,Brandenburg
10797,Rauen,Brandenburg
10798,Spreenhagen,Brandenburg
10799,Ostprignitz-Ruppin,Brandenburg
10800,Fehrbellin,Brandenburg
10801,Heiligengrabe,Brandenburg
10802,Kyritz,Brandenburg
10803,Neuruppin,Brandenburg
10804,Rheinsberg,Brandenburg
10805,Wittstock/Dosse,Brandenburg
10806,Wusterhausen/Dosse,Brandenburg
10807,Amt Lindow (Mark),Brandenburg
10808,Herzberg (Mark),Brandenburg
10809,Lindow (Mark),Brandenburg
10810,Rüthnick,Brandenburg
10811,Vielitzsee,Brandenburg
10812,Amt Neustadt (Dosse),Brandenburg
10813,Breddin,Brandenburg
10814,Dreetz,Brandenburg
10815,Neustadt (Dosse),Brandenburg
10816,Sieversdorf-Hohenofen,Brandenburg
10817,Stüdenitz-Schönermark,Brandenburg
10818,Zernitz-Lohm,Brandenburg
10819,Amt Temnitz,Brandenburg
10820,Dabergotz,Brandenburg
10821,Märkisch Linden,Brandenburg
10822,Storbeck-Frankendorf,Brandenburg
10823,Temnitzquell,Brandenburg
10824,Temnitztal,Brandenburg
10825,Walsleben,Brandenburg
10826,Potsdam-Mittelmark,Brandenburg
10827,Beelitz,Brandenburg
10828,Bad Belzig,Brandenburg
10829,Groß Kreutz (Havel),Brandenburg
10830,Kleinmachnow,Brandenburg
10831,Kloster Lehnin,Brandenburg
10832,Michendorf,Brandenburg
10833,Nuthetal,Brandenburg
10834,Schwielowsee,Brandenburg
10835,Seddiner See,Brandenburg
10836,Stahnsdorf,Brandenburg
10837,Teltow,Brandenburg
10838,Treuenbrietzen,Brandenburg
10839,Werder (Havel),Brandenburg
10840,Wiesenburg/Mark,Brandenburg
10841,Amt Beetzsee,Brandenburg
10842,Beetzsee,Brandenburg
10843,Beetzseeheide,Brandenburg
10844,Havelsee,Brandenburg
10845,Päwesin,Brandenburg
10846,Roskow,Brandenburg
10847,Amt Brück,Brandenburg
10848,Borkheide,Brandenburg
10849,Borkwalde,Brandenburg
10850,Brück,Brandenburg
10851,Golzow,Brandenburg
10852,Linthe,Brandenburg
10853,Planebruch,Brandenburg
10854,Amt Niemegk,Brandenburg
10855,Mühlenfließ,Brandenburg
10856,Niemegk,Brandenburg
10857,Planetal,Brandenburg
10858,Rabenstein/Fläming,Brandenburg
10859,Amt Wusterwitz,Brandenburg
10860,Bensdorf,Brandenburg
10861,Rosenau,Brandenburg
10862,Wusterwitz,Brandenburg
10863,Amt Ziesar,Brandenburg
10864,Buckautal,Brandenburg
10865,Görzke,Brandenburg
10866,Gräben,Brandenburg
10867,Wenzlow,Brandenburg
10868,Wollin,Brandenburg
10869,Ziesar,Brandenburg
10870,Prignitz,Brandenburg
10871,Groß Pankow (Prignitz),Brandenburg
10872,Gumtow,Brandenburg
10873,Karstädt,Brandenburg
10874,Perleberg,Brandenburg
10875,Plattenburg,Brandenburg
10876,Pritzwalk,Brandenburg
10877,Wittenberge,Brandenburg
10878,Amt Bad Wilsnack/Weisen,Brandenburg
10879,Bad Wilsnack,Brandenburg
10880,Breese,Brandenburg
10881,Legde/Quitzöbel,Brandenburg
10882,Rühstädt,Brandenburg
10883,Weisen,Brandenburg
10884,Amt Lenzen-Elbtalaue,Brandenburg
10885,Cumlosen,Brandenburg
10886,Lanz,Brandenburg
10887,Lenzen (Elbe),Brandenburg
10888,Lenzerwische,Brandenburg
10889,Amt Meyenburg,Brandenburg
10890,Gerdshagen,Brandenburg
10891,Halenbeck-Rohlsdorf,Brandenburg
10892,Kümmernitztal,Brandenburg
10893,Marienfließ,Brandenburg
10894,Meyenburg,Brandenburg
10895,Amt Putlitz-Berge,Brandenburg
10896,Berge,Brandenburg
10897,Gülitz-Reetz,Brandenburg
10898,Pirow,Brandenburg
10899,Putlitz,Brandenburg
10900,Triglitz,Brandenburg
10901,Spree-Neiße,Brandenburg
10902,Drebkau/Drjowk,Brandenburg
10903,Forst (Lausitz)/Baršć (Łužyca),Brandenburg
10904,Guben,Brandenburg
10905,Kolkwitz/Gołkojce,Brandenburg
10906,Neuhausen/Spree / Kopańce/Sprjewja,Brandenburg
10907,Schenkendöbern/Derbno,Brandenburg
10908,Spremberg/Grodk,Brandenburg
10909,Welzow/Wjelcej,Brandenburg
10910,Amt Burg (Spreewald),Brandenburg
10911,Briesen/Brjazyna,Brandenburg
10912,Burg (Spreewald)/Bórkowy (Błota),Brandenburg
10913,Dissen-Striesow/Dešno-Strjažow,Brandenburg
10914,Guhrow/Góry,Brandenburg
10915,Schmogrow-Fehrow/Smogorjow-Prjawoz,Brandenburg
10916,Werben/Wjerbno,Brandenburg
10917,Amt Döbern-Land,Brandenburg
10918,Döbern/Derbno,Brandenburg
10919,Felixsee/Feliksowy Jazor,Brandenburg
10920,Groß Schacksdorf-Simmersdorf,Brandenburg
10921,Jämlitz-Klein Düben,Brandenburg
10922,Neiße-Malxetal/Dolina Nysa-Małksa,Brandenburg
10923,Tschernitz/Cersk,Brandenburg
10924,Wiesengrund/Łukojce,Brandenburg
10925,Amt Peitz,Brandenburg
10926,Drachhausen/Hochoza,Brandenburg
10927,Drehnow/Drjenow,Brandenburg
10928,Heinersbrück/Móst,Brandenburg
10929,Jänschwalde/Janšojce,Brandenburg
10930,Peitz/Picnjo,Brandenburg
10931,Tauer/Turjej,Brandenburg
10932,Teichland/Gatojce,Brandenburg
10933,Turnow-Preilack/Turnow-Pśiłuk,Brandenburg
10934,Teltow-Fläming,Brandenburg
10935,Am Mellensee,Brandenburg
10936,Baruth/Mark,Brandenburg
10937,Blankenfelde-Mahlow,Brandenburg
10938,Großbeeren,Brandenburg
10939,Jüterbog,Brandenburg
10940,Luckenwalde,Brandenburg
10941,Ludwigsfelde,Brandenburg
10942,Niedergörsdorf,Brandenburg
10943,Nuthe-Urstromtal,Brandenburg
10944,Rangsdorf,Brandenburg
10945,Trebbin,Brandenburg
10946,Zossen,Brandenburg
10947,Amt Dahme/Mark,Brandenburg
10948,Dahme/Mark,Brandenburg
10949,Dahmetal,Brandenburg
10950,Ihlow,Brandenburg
10951,Niederer Fläming,Brandenburg
10952,Uckermark,Brandenburg
10953,Angermünde,Brandenburg
10954,Boitzenburger Land,Brandenburg
10955,Lychen,Brandenburg
10956,Nordwestuckermark,Brandenburg
10957,Prenzlau,Brandenburg
10958,Templin,Brandenburg
10959,Uckerland,Brandenburg
10960,Schwedt/Oder,Brandenburg
10961,Pinnow,Brandenburg
10962,Schwedt/Oder,Brandenburg
10963,Amt Brüssow (Uckermark),Brandenburg
10964,Brüssow,Brandenburg
10965,Carmzow-Wallmow,Brandenburg
10966,Göritz,Brandenburg
10967,Schenkenberg,Brandenburg
10968,Schönfeld,Brandenburg
10969,Amt Gartz (Oder),Brandenburg
10970,Casekow,Brandenburg
10971,Gartz (Oder),Brandenburg
10972,Hohenselchow-Groß Pinnow,Brandenburg
10973,Mescherin,Brandenburg
10974,Tantow,Brandenburg
10975,Amt Gerswalde,Brandenburg
10976,Flieth-Stegelitz,Brandenburg
10977,Gerswalde,Brandenburg
10978,Milmersdorf,Brandenburg
10979,Mittenwalde,Brandenburg
10980,Temmen-Ringenwalde,Brandenburg
10981,Amt Gramzow,Brandenburg
10982,Gramzow,Brandenburg
10983,Grünow,Brandenburg
10984,Oberuckersee,Brandenburg
10985,Randowtal,Brandenburg
10986,Uckerfelde,Brandenburg
10987,Zichow,Brandenburg
10988,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern
10989,Rostock,Mecklenburg-Vorpommern
10990,Rostock,Mecklenburg-Vorpommern
10991,Schwerin,Mecklenburg-Vorpommern
10992,Schwerin,Mecklenburg-Vorpommern
10993,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
10994,Dargun,Mecklenburg-Vorpommern
10995,Demmin,Mecklenburg-Vorpommern
10996,Feldberger Seenlandschaft,Mecklenburg-Vorpommern
10997,Neubrandenburg,Mecklenburg-Vorpommern
10998,Neustrelitz,Mecklenburg-Vorpommern
10999,Waren (Müritz),Mecklenburg-Vorpommern
11000,Amt Demmin-Land,Mecklenburg-Vorpommern
11001,Beggerow,Mecklenburg-Vorpommern
11002,Borrentin,Mecklenburg-Vorpommern
11003,Hohenbollentin,Mecklenburg-Vorpommern
11004,Hohenmocker,Mecklenburg-Vorpommern
11005,Kentzlin,Mecklenburg-Vorpommern
11006,Kletzin,Mecklenburg-Vorpommern
11007,Lindenberg,Mecklenburg-Vorpommern
11008,Meesiger,Mecklenburg-Vorpommern
11009,Nossendorf,Mecklenburg-Vorpommern
11010,Sarow,Mecklenburg-Vorpommern
11011,Schönfeld,Mecklenburg-Vorpommern
11012,Siedenbrünzow,Mecklenburg-Vorpommern
11013,Sommersdorf,Mecklenburg-Vorpommern
11014,Utzedel,Mecklenburg-Vorpommern
11015,Verchen,Mecklenburg-Vorpommern
11016,Warrenzin,Mecklenburg-Vorpommern
11017,Amt Friedland,Mecklenburg-Vorpommern
11018,Datzetal,Mecklenburg-Vorpommern
11019,Friedland,Mecklenburg-Vorpommern
11020,Galenbeck,Mecklenburg-Vorpommern
11021,Amt Malchin am Kummerower See,Mecklenburg-Vorpommern
11022,Basedow,Mecklenburg-Vorpommern
11023,Faulenrost,Mecklenburg-Vorpommern
11024,Gielow,Mecklenburg-Vorpommern
11025,Kummerow,Mecklenburg-Vorpommern
11026,Malchin,Mecklenburg-Vorpommern
11027,Neukalen,Mecklenburg-Vorpommern
11028,Amt Malchow,Mecklenburg-Vorpommern
11029,Alt Schwerin,Mecklenburg-Vorpommern
11030,Fünfseen,Mecklenburg-Vorpommern
11031,Göhren-Lebbin,Mecklenburg-Vorpommern
11032,Malchow,Mecklenburg-Vorpommern
11033,Nossentiner Hütte,Mecklenburg-Vorpommern
11034,Penkow,Mecklenburg-Vorpommern
11035,Silz,Mecklenburg-Vorpommern
11036,Walow,Mecklenburg-Vorpommern
11037,Zislow,Mecklenburg-Vorpommern
11038,Amt Mecklenburgische Kleinseenplatte,Mecklenburg-Vorpommern
11039,Mirow,Mecklenburg-Vorpommern
11040,Priepert,Mecklenburg-Vorpommern
11041,Wesenberg,Mecklenburg-Vorpommern
11042,Wustrow,Mecklenburg-Vorpommern
11043,Amt Neustrelitz-Land,Mecklenburg-Vorpommern
11044,Blankensee,Mecklenburg-Vorpommern
11045,Blumenholz,Mecklenburg-Vorpommern
11046,Carpin,Mecklenburg-Vorpommern
11047,Godendorf,Mecklenburg-Vorpommern
11048,Grünow,Mecklenburg-Vorpommern
11049,Hohenzieritz,Mecklenburg-Vorpommern
11050,Klein Vielen,Mecklenburg-Vorpommern
11051,Kratzeburg,Mecklenburg-Vorpommern
11052,Möllenbeck,Mecklenburg-Vorpommern
11053,Userin,Mecklenburg-Vorpommern
11054,Wokuhl-Dabelow,Mecklenburg-Vorpommern
11055,Amt Neverin,Mecklenburg-Vorpommern
11056,Beseritz,Mecklenburg-Vorpommern
11057,Blankenhof,Mecklenburg-Vorpommern
11058,Brunn,Mecklenburg-Vorpommern
11059,Neddemin,Mecklenburg-Vorpommern
11060,Neuenkirchen,Mecklenburg-Vorpommern
11061,Neverin,Mecklenburg-Vorpommern
11062,Sponholz,Mecklenburg-Vorpommern
11063,Staven,Mecklenburg-Vorpommern
11064,Trollenhagen,Mecklenburg-Vorpommern
11065,Woggersin,Mecklenburg-Vorpommern
11066,Wulkenzin,Mecklenburg-Vorpommern
11067,Zirzow,Mecklenburg-Vorpommern
11068,Amt Penzliner Land,Mecklenburg-Vorpommern
11069,Ankershagen,Mecklenburg-Vorpommern
11070,Möllenhagen,Mecklenburg-Vorpommern
11071,Penzlin,Mecklenburg-Vorpommern
11072,Kuckssee,Mecklenburg-Vorpommern
11073,Amt Röbel-Müritz,Mecklenburg-Vorpommern
11074,Altenhof,Mecklenburg-Vorpommern
11075,Bollewick,Mecklenburg-Vorpommern
11076,Buchholz,Mecklenburg-Vorpommern
11077,Bütow,Mecklenburg-Vorpommern
11078,Fincken,Mecklenburg-Vorpommern
11079,Gotthun,Mecklenburg-Vorpommern
11080,Groß Kelle,Mecklenburg-Vorpommern
11081,Kieve,Mecklenburg-Vorpommern
11082,Lärz,Mecklenburg-Vorpommern
11083,Leizen,Mecklenburg-Vorpommern
11084,Melz,Mecklenburg-Vorpommern
11085,Priborn,Mecklenburg-Vorpommern
11086,Rechlin,Mecklenburg-Vorpommern
11087,Röbel/Müritz,Mecklenburg-Vorpommern
11088,Schwarz,Mecklenburg-Vorpommern
11089,Sietow,Mecklenburg-Vorpommern
11090,Stuer,Mecklenburg-Vorpommern
11091,Eldetal,Mecklenburg-Vorpommern
11092,Südmüritz,Mecklenburg-Vorpommern
11093,Amt Seenlandschaft Waren,Mecklenburg-Vorpommern
11094,Grabowhöfe,Mecklenburg-Vorpommern
11095,Groß Plasten,Mecklenburg-Vorpommern
11096,Hohen Wangelin,Mecklenburg-Vorpommern
11097,Jabel,Mecklenburg-Vorpommern
11098,Kargow,Mecklenburg-Vorpommern
11099,Klink,Mecklenburg-Vorpommern
11100,Klocksin,Mecklenburg-Vorpommern
11101,Moltzow,Mecklenburg-Vorpommern
11102,Torgelow am See,Mecklenburg-Vorpommern
11103,Vollrathsruhe,Mecklenburg-Vorpommern
11104,Peenehagen,Mecklenburg-Vorpommern
11105,Schloen-Dratow,Mecklenburg-Vorpommern
11106,Amt Stargarder Land,Mecklenburg-Vorpommern
11107,Burg Stargard,Mecklenburg-Vorpommern
11108,Cölpin,Mecklenburg-Vorpommern
11109,Groß Nemerow,Mecklenburg-Vorpommern
11110,Holldorf,Mecklenburg-Vorpommern
11111,Lindetal,Mecklenburg-Vorpommern
11112,Pragsdorf,Mecklenburg-Vorpommern
11113,Amt Stavenhagen,Mecklenburg-Vorpommern
11114,Bredenfelde,Mecklenburg-Vorpommern
11115,Briggow,Mecklenburg-Vorpommern
11116,Grammentin,Mecklenburg-Vorpommern
11117,Gülzow,Mecklenburg-Vorpommern
11118,Ivenack,Mecklenburg-Vorpommern
11119,Jürgenstorf,Mecklenburg-Vorpommern
11120,Kittendorf,Mecklenburg-Vorpommern
11121,Knorrendorf,Mecklenburg-Vorpommern
11122,Mölln,Mecklenburg-Vorpommern
11123,Ritzerow,Mecklenburg-Vorpommern
11124,Rosenow,Mecklenburg-Vorpommern
11125,Stavenhagen,Mecklenburg-Vorpommern
11126,Zettemin,Mecklenburg-Vorpommern
11127,Amt Treptower Tollensewinkel,Mecklenburg-Vorpommern
11128,Altenhagen,Mecklenburg-Vorpommern
11129,Altentreptow,Mecklenburg-Vorpommern
11130,Bartow,Mecklenburg-Vorpommern
11131,Breesen,Mecklenburg-Vorpommern
11132,Breest,Mecklenburg-Vorpommern
11133,Burow,Mecklenburg-Vorpommern
11134,Gnevkow,Mecklenburg-Vorpommern
11135,Golchen,Mecklenburg-Vorpommern
11136,Grapzow,Mecklenburg-Vorpommern
11137,Grischow,Mecklenburg-Vorpommern
11138,Groß Teetzleben,Mecklenburg-Vorpommern
11139,Gültz,Mecklenburg-Vorpommern
11140,Kriesow,Mecklenburg-Vorpommern
11141,Pripsleben,Mecklenburg-Vorpommern
11142,Röckwitz,Mecklenburg-Vorpommern
11143,Siedenbollentin,Mecklenburg-Vorpommern
11144,Tützpatz,Mecklenburg-Vorpommern
11145,Werder,Mecklenburg-Vorpommern
11146,Wildberg,Mecklenburg-Vorpommern
11147,Wolde,Mecklenburg-Vorpommern
11148,Amt Woldegk,Mecklenburg-Vorpommern
11149,Groß Miltzow,Mecklenburg-Vorpommern
11150,Kublank,Mecklenburg-Vorpommern
11151,Neetzka,Mecklenburg-Vorpommern
11152,Schönbeck,Mecklenburg-Vorpommern
11153,Schönhausen,Mecklenburg-Vorpommern
11154,Voigtsdorf,Mecklenburg-Vorpommern
11155,Woldegk,Mecklenburg-Vorpommern
11156,Landkreis Rostock,Mecklenburg-Vorpommern
11157,Bad Doberan,Mecklenburg-Vorpommern
11158,Dummerstorf,Mecklenburg-Vorpommern
11159,Graal-Müritz,Mecklenburg-Vorpommern
11160,Güstrow,Mecklenburg-Vorpommern
11161,Kröpelin,Mecklenburg-Vorpommern
11162,Kühlungsborn,Mecklenburg-Vorpommern
11163,Neubukow,Mecklenburg-Vorpommern
11164,Sanitz,Mecklenburg-Vorpommern
11165,Satow,Mecklenburg-Vorpommern
11166,Teterow,Mecklenburg-Vorpommern
11167,Amt Bad Doberan-Land,Mecklenburg-Vorpommern
11168,Admannshagen-Bargeshagen,Mecklenburg-Vorpommern
11169,Bartenshagen-Parkentin,Mecklenburg-Vorpommern
11170,Börgerende-Rethwisch,Mecklenburg-Vorpommern
11171,Hohenfelde,Mecklenburg-Vorpommern
11172,Nienhagen,Mecklenburg-Vorpommern
11173,Reddelich,Mecklenburg-Vorpommern
11174,Retschow,Mecklenburg-Vorpommern
11175,Steffenshagen,Mecklenburg-Vorpommern
11176,Wittenbeck,Mecklenburg-Vorpommern
11177,Amt Bützow-Land,Mecklenburg-Vorpommern
11178,Baumgarten,Mecklenburg-Vorpommern
11179,Bernitt,Mecklenburg-Vorpommern
11180,Bützow,Mecklenburg-Vorpommern
11181,Dreetz,Mecklenburg-Vorpommern
11182,Jürgenshagen,Mecklenburg-Vorpommern
11183,Klein Belitz,Mecklenburg-Vorpommern
11184,Penzin,Mecklenburg-Vorpommern
11185,Rühn,Mecklenburg-Vorpommern
11186,Steinhagen,Mecklenburg-Vorpommern
11187,Tarnow,Mecklenburg-Vorpommern
11188,Warnow,Mecklenburg-Vorpommern
11189,Zepelin,Mecklenburg-Vorpommern
11190,Amt Carbäk,Mecklenburg-Vorpommern
11191,Broderstorf,Mecklenburg-Vorpommern
11192,Poppendorf,Mecklenburg-Vorpommern
11193,Roggentin,Mecklenburg-Vorpommern
11194,Thulendorf,Mecklenburg-Vorpommern
11195,Amt Gnoien,Mecklenburg-Vorpommern
11196,Altkalen,Mecklenburg-Vorpommern
11197,Behren-Lübchin,Mecklenburg-Vorpommern
11198,Finkenthal,Mecklenburg-Vorpommern
11199,Gnoien,Mecklenburg-Vorpommern
11200,Walkendorf,Mecklenburg-Vorpommern
11201,Amt Güstrow-Land,Mecklenburg-Vorpommern
11202,Glasewitz,Mecklenburg-Vorpommern
11203,Groß Schwiesow,Mecklenburg-Vorpommern
11204,Gülzow-Prüzen,Mecklenburg-Vorpommern
11205,Gutow,Mecklenburg-Vorpommern
11206,Klein Upahl,Mecklenburg-Vorpommern
11207,Kuhs,Mecklenburg-Vorpommern
11208,Lohmen,Mecklenburg-Vorpommern
11209,Lüssow,Mecklenburg-Vorpommern
11210,Mistorf,Mecklenburg-Vorpommern
11211,Mühl Rosin,Mecklenburg-Vorpommern
11212,Plaaz,Mecklenburg-Vorpommern
11213,Reimershagen,Mecklenburg-Vorpommern
11214,Sarmstorf,Mecklenburg-Vorpommern
11215,Zehna,Mecklenburg-Vorpommern
11216,Amt Krakow am See,Mecklenburg-Vorpommern
11217,Dobbin-Linstow,Mecklenburg-Vorpommern
11218,Hoppenrade,Mecklenburg-Vorpommern
11219,Krakow am See,Mecklenburg-Vorpommern
11220,Kuchelmiß,Mecklenburg-Vorpommern
11221,Lalendorf,Mecklenburg-Vorpommern
11222,Amt Laage,Mecklenburg-Vorpommern
11223,Dolgen am See,Mecklenburg-Vorpommern
11224,Hohen Sprenz,Mecklenburg-Vorpommern
11225,Laage,Mecklenburg-Vorpommern
11226,Wardow,Mecklenburg-Vorpommern
11227,Amt Mecklenburgische Schweiz,Mecklenburg-Vorpommern
11228,Alt Sührkow,Mecklenburg-Vorpommern
11229,Dahmen,Mecklenburg-Vorpommern
11230,Dalkendorf,Mecklenburg-Vorpommern
11231,Groß Roge,Mecklenburg-Vorpommern
11232,Groß Wokern,Mecklenburg-Vorpommern
11233,Groß Wüstenfelde,Mecklenburg-Vorpommern
